299,Janampeta Basthi,38,06-Jan-21,06-Jan-21
300,Ambetkar Basthi,38,06-Jan-21,06-Jan-21
301,Jagannatha Basthi,38,06-Jan-21,06-Jan-21
302,Shiva Maruthi Basthi,38,06-Jan-21,06-Jan-21
303,Solipur,38,06-Jan-21,06-Jan-21
304,Hanuman Basthi,39,06-Jan-21,06-Jan-21
305,Gowri Shankar Basthi,39,06-Jan-21,06-Jan-21
306,Saraswathi Nagar Basthi,39,06-Jan-21,06-Jan-21
307,Hanumantekidi Basthi,39,06-Jan-21,06-Jan-21
308,Rangarao Thota Basthi,39,06-Jan-21,06-Jan-21
309,Kourampeta,39,06-Jan-21,06-Jan-21
310,Housing Board Basthi,39,06-Jan-21,06-Jan-21
311,Markendeya Basthi,40,06-Jan-21,06-Jan-21
312,Mahankali Basthi,40,06-Jan-21,06-Jan-21
313,Parimala Puram Basthi,40,06-Jan-21,06-Jan-21
314,Shakthinagar Basthi,40,06-Jan-21,06-Jan-21
315,Nagareshwara Basthi,40,06-Jan-21,06-Jan-21
316,Sriram Basthi,40,06-Jan-21,06-Jan-21
317,Alampalli,41,06-Jan-21,06-Jan-21
318,Shivaji Nagar,41,06-Jan-21,06-Jan-21
319,Saraswathi Nagar,41,06-Jan-21,06-Jan-21
320,Ramayyaguda,41,06-Jan-21,06-Jan-21
321,Gangaram,41,06-Jan-21,06-Jan-21
322,Ennepalli,41,06-Jan-21,06-Jan-21
323,Mylardevarampalli,41,06-Jan-21,06-Jan-21
324,Jaidupalli,41,06-Jan-21,06-Jan-21
325,Madgul Chittempalli,41,06-Jan-21,06-Jan-21
326,Pulusumamidi,41,06-Jan-21,06-Jan-21
327,Pulmaddhi,41,06-Jan-21,06-Jan-21
328,Parigi,42,06-Jan-21,06-Jan-21
329,Rupapet,42,06-Jan-21,06-Jan-21
330,Pudur,42,06-Jan-21,06-Jan-21
331,Manneguda,42,06-Jan-21,06-Jan-21
332,Chengomul,42,06-Jan-21,06-Jan-21
333,Kankal,42,06-Jan-21,06-Jan-21
334,Rapole,42,06-Jan-21,06-Jan-21
335,Raghavapur,42,06-Jan-21,06-Jan-21
336,Kulkacherla,43,06-Jan-21,06-Jan-21
337,Bandavelkacherla,43,06-Jan-21,06-Jan-21
338,Dirsampalli,43,06-Jan-21,06-Jan-21
339,Doma,43,06-Jan-21,06-Jan-21
